ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
90	German	the lake	343	1.33	See	zeː	1029
91	French	the lake	343	1.33	lac	lak	1030
92	Dutch	the lake	343	1.33	meer	meːr	1031
93	English	the lake	343	1.33	lake	leɪk	-1030
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
339	German	the father	240	2.35	Vater	faːtər	719
340	French	the father	240	2.35	père	pɛʀ	721
341	Dutch	the father	240	2.35	vader	vaːdər	719
342	English	the father	240	2.35	father	fɑːðər	719
379	German	the aunt	669	2.52	Tante	tantə	-2027
380	French	the aunt	669	2.52	tante	tɑ̃t	2027
381	Dutch	the aunt	669	2.52	tante	tɑntə	-2027
382	English	the aunt	669	2.52	aunt	ɑːnt	-2027
449	German	you (plural)	350	2.95	ihr	iːr	1055
450	German	you (plural)	350	2.95	Sie	ziː	1058
451	French	you (plural)	350	2.95	vous	vu	1057
452	Dutch	you (plural)	350	2.95	jullie	jʉliː	6011
453	English	you (plural)	350	2.95	you	juː	1056
538	German	the mule	231	3.47	Maultier	maul#tiːr	693
539	German	the mule	231	3.47	Maulesel	maul#eːzəl	693
540	French	the mule	231	3.47	mulet	mylɛ	693
541	Dutch	the mule	231	3.47	muilezel	mœyl#eːzəl	693
542	Dutch	the mule	231	3.47	muildier	mœyl#diːr	693
543	English	the mule	231	3.47	mule	mjuːl	693
567	German	the bird	57	3.581	Vogel	foːɡəl	166
568	French	the bird	57	3.581	oiseau	wazo	168
569	Dutch	the bird	57	3.581	vogel	voːɣəl	166
570	English	the bird	57	3.581	bird	bɜːd	167
1019	German	to lick	510	4.59	lecken	lɛkən	1534
1020	French	to lick	510	4.59	lécher	leʃe	1534
1021	Dutch	to lick	510	4.59	likken	lɪkə	1534
1022	English	to lick	510	4.59	lick	lɪk	1534
1121	German	the wound or sore	628	4.85	Wunde	vʊndə	1903
1122	French	the wound or sore	628	4.85	blessure	blesyʀ	1904
1123	French	the wound or sore	628	4.85	plaie	plɛ	1904
1124	Dutch	the wound or sore	628	4.85	wond	wɔnt	1903
1125	English	the wound or sore	628	4.85	wound	waʊnd	1903
1126	English	the wound or sore	628	4.85	sore	sɔːr	1905
1316	German	to peel	421	5.46	schälen	ʃɛːlən	1264
1317	French	to peel	421	5.46	peler	pəle	1265
1318	French	to peel	421	5.46	éplucher	eplyʃe	1266
1319	Dutch	to peel	421	5.46	pellen	pɛlə	1265
1320	Dutch	to peel	421	5.46	schillen	sxɪlə	1264
1321	English	to peel	421	5.46	peel	piːl	1265
1347	German	the meat	9	5.61	Fleisch	flaiʃ	27
1348	French	the meat	9	5.61	viande	vjɑ̃d	29
1349	Dutch	the meat	9	5.61	vlees	vleːs	27
1350	English	the meat	9	5.61	meat	miːt	28
1416	German	the cloth	758	6.21	Stoff	ʃtɔf	-2290
1417	French	the cloth	758	6.21	étoffe	etɔf	2290
1418	French	the cloth	758	6.21	tissu	tisy	2292
1419	Dutch	the cloth	758	6.21	stof	stɔf	-2290
1420	English	the cloth	758	6.21	cloth	klɔθ	2291
1504	German	the pin	597	6.63	Stecknadel	ʃtɛk#naːdəl	1801
1505	French	the pin	597	6.63	épingle	epɛ̃ɡl	1803
1506	Dutch	the pin	597	6.63	speld	spɛlt	1804
1507	English	the pin	597	6.63	pin	pɪn	-1802
1674	German	the mason	14	7.61	Maurer	maurər	42
1675	French	the mason	14	7.61	maçon	masɔ̃	43
1676	Dutch	the mason	14	7.61	metselaar	mɛʦəlaːr	6034
1677	English	the mason	14	7.61	mason	meɪsṇ	-43
1773	German	the grain	591	8.42	Getreide	ɡə#traidə	1784
1774	French	the grain	591	8.42	grain	ɡʀɛ̃	1785
1775	French	the grain	591	8.42	graine	ɡʀɛn	1785
1776	Dutch	the grain	591	8.42	graan	xraːn	-1785
1777	English	the grain	591	8.42	grain	ɡreɪn	-1785
2077	German	to weave or plait/braid	330	9.75	flechten	flɛxtən	995
2079	French	to weave or plait/braid	330	9.75	tresser	tʀɛse	997
2080	Dutch	to weave or plait/braid	330	9.75	vlechten	vlɛxtə	995
2081	English	to weave or plait/braid	330	9.75	weave	wiːv	996
2133	German	to rise	562	10.21	aufstehen	auf#ʃteːən	1683
2135	French	to rise	562	10.21	monter	mɔ̃te	1685
2136	Dutch	to rise	562	10.21	opkomen	ɔp#koːmə	1686
2137	English	to rise	562	10.21	rise	raɪz	1684
2161	German	to flow	612	10.32	fliessen	fliːsən	1851
2163	French	to flow	612	10.32	couler	kule	1852
2164	Dutch	to flow	612	10.32	stromen	stroːmə	1853
2165	English	to flow	612	10.32	flow	fləʊ	1851
2166	German	to sink	352	10.33	senken	zɛŋkən	1062
2168	French	to sink	352	10.33	sombrer	sɔ̃bʀe	1064
2169	Dutch	to sink	352	10.33	zinken	zɪŋkə	1062
2170	English	to sink	352	10.33	sink	sɪŋk	1062
2815	German	few	521	13.17	wenig	veːnɪx	1568
2816	French	few	521	13.17	peu	pø	1570
2817	Dutch	few	521	13.17	weinig	wɛɪnəx	1568
2818	English	few	521	13.17	few	fjuː	1569
