ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
549	German	the hen	705	3.54	Huhn	huːn	2141
550	French	the hen	705	3.54	poule	pul	2142
551	Dutch	the hen	705	3.54	hen	hɛn	2141
552	English	the hen	705	3.54	hen	hɛn	2141
668	German	the nit	437	3.812	Nisse	nɪsə	1307
669	French	the nit	437	3.812	lente	lɑ̃t	1308
670	Dutch	the nit	437	3.812	neet	neːt	1307
671	English	the nit	437	3.812	nit	nɪt	1307
782	German	the back	604	4.19	rücken	rʏkən	1821
783	French	the back	604	4.19	dos	do	1823
784	Dutch	the back	604	4.19	rug	rʉx	1821
785	English	the back	604	4.19	back	bæk	1822
1079	German	to bury	111	4.78	begraben	bə#ɡraːbən	340
1080	German	to bury	111	4.78	beerdigen	bə.#eːrdɪɡən	342
1081	French	to bury	111	4.78	enterrer	ɑ̃teʀe	341
1082	Dutch	to bury	111	4.78	begraven	bə#ɣraːvə	340
1083	English	to bury	111	4.78	bury	bɛrɪ	6022
1141	German	the blister	172	4.855	Blase	blaːzə	531
1142	French	the blister	172	4.855	ampoule	ɑ̃pul	532
1143	Dutch	the blister	172	4.855	blaar	blaːr	6024
1144	English	the blister	172	4.855	blister	blɪstər	6025
1412	German	the tailor	489	6.13	Schneider	ʃnaidər	1463
1413	French	the tailor	489	6.13	tailleur	tajœʀ	1464
1414	Dutch	the tailor	489	6.13	kleermaker	kleːr#maːkər	1465
1415	English	the tailor	489	6.13	tailor	teɪlər	-1464
1622	German	the ladder	299	7.37	Leiter	laitər	899
1623	French	the ladder	299	7.37	échelle	eʃɛl	900
1624	Dutch	the ladder	299	7.37	ladder	lɑdər	899
1625	English	the ladder	299	7.37	ladder	lædər	899
2486	German	to hire	276	11.77	anstellen	an#ʃtɛlən	827
2487	French	to hire	276	11.77	louer	lue	826
2488	Dutch	to hire	276	11.77	aanstellen	aːn#stɛlə	827
2489	English	to hire	276	11.77	hire	haɪər	825
2490	German	the wages	274	11.78	Lohn	loːn	816
2492	German	the wages	274	11.78	Bezahlung	bə#ʦaːlʊŋ	820
2493	French	the wages	274	11.78	salaire	salɛʀ	818
2494	Dutch	the wages	274	11.78	loon	loːn	816
2495	Dutch	the wages	274	11.78	salaris	saːlaːrəs	-818
2496	English	the wages	274	11.78	wages	weɪʤɪz	817
2623	German	the top	282	12.33	Spitze	ʃpɪʦə	849
2626	French	the top	282	12.33	sommet	sɔmmɛ	853
2627	Dutch	the top	282	12.33	top	tɔp	850
2628	English	the top	282	12.33	top	tɔp	850
