ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
25	German	the mountain or hill	557	1.22	Berg	bɛrk	1669
26	German	the mountain or hill	557	1.22	Hügel	hyːɡəl	1671
27	French	the mountain or hill	557	1.22	montagne	mɔ̃taɲ	1670
28	French	the mountain or hill	557	1.22	colline	kɔlin	1672
29	Dutch	the mountain or hill	557	1.22	berg	bɛrx	1669
30	Dutch	the mountain or hill	557	1.22	heuvel	høːvəl	1671
31	English	the mountain or hill	557	1.22	mountain	maʊntɪn	-1670
32	English	the mountain or hill	557	1.22	hill	hɪl	1671
90	German	the lake	343	1.33	See	zeː	1029
91	French	the lake	343	1.33	lac	lak	1030
92	Dutch	the lake	343	1.33	meer	meːr	1031
93	English	the lake	343	1.33	lake	leɪk	-1030
199	German	the light	461	1.61	licht	lɪxt	1375
200	German	the light	461	1.61	Beleuchtung	bə#lɔyx#tʊŋ	1377
201	French	the light	461	1.61	lumière	lymjɛʀ	1375
202	Dutch	the light	461	1.61	licht	lɪxt	1375
203	English	the light	461	1.61	light	laɪt	1375
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
339	German	the father	240	2.35	Vater	faːtər	719
340	French	the father	240	2.35	père	pɛʀ	721
341	Dutch	the father	240	2.35	vader	vaːdər	719
342	English	the father	240	2.35	father	fɑːðər	719
347	German	the son	449	2.41	Sohn	zoːn	1341
348	French	the son	449	2.41	fils	fis	1342
349	Dutch	the son	449	2.41	zoon	zoːn	1341
350	English	the son	449	2.41	son	sʌn	1341
379	German	the aunt	669	2.52	Tante	tantə	-2027
380	French	the aunt	669	2.52	tante	tɑ̃t	2027
381	Dutch	the aunt	669	2.52	tante	tɑntə	-2027
382	English	the aunt	669	2.52	aunt	ɑːnt	-2027
449	German	you (plural)	350	2.95	ihr	iːr	1055
