ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
39	German	the plain	556	1.23	Ebene	eːbənə	1664
40	German	the plain	556	1.23	Fläche	flɛxə	1666
41	German	the plain	556	1.23	Feld	fɛlt	1668
42	French	the plain	556	1.23	plaine	plɛn	1665
43	French	the plain	556	1.23	campagne	kɑ̃paɲ	6000
44	Dutch	the plain	556	1.23	vlakte	vlɑktə	1666
45	English	the plain	556	1.23	plain	pleɪn	-1665
105	German	the reef	113	1.342	Riff	rɪf	-346
106	French	the reef	113	1.342	récif	ʀesif	6001
107	Dutch	the reef	113	1.342	rif	rɪf	346
108	English	the reef	113	1.342	reef	riːf	-346
141	German	the swamp	339	1.38	Sumpf	zʊmp͡f	1020
142	German	the swamp	339	1.38	Morast	moːrast	-1021
143	French	the swamp	339	1.38	marais	maʀɛ	1021
144	French	the swamp	339	1.38	marécage	maʀekaʒ	1021
145	Dutch	the swamp	339	1.38	moeras	muːrɑs	-1021
146	English	the swamp	339	1.38	swamp	swɔmp	1020
157	German	the stone or rock	138	1.44	Stein	ʃtain	423
158	German	the stone or rock	138	1.44	Fels	fɛls	426
159	French	the stone or rock	138	1.44	pierre	pjɛʀ	424
160	French	the stone or rock	138	1.44	roc	ʀɔk	425
161	French	the stone or rock	138	1.44	rocher	ʀɔʃe	425
162	Dutch	the stone or rock	138	1.44	rots	rɔʦ	-425
163	Dutch	the stone or rock	138	1.44	steen	steːn	423
164	English	the stone or rock	138	1.44	stone	stəʊn	423
165	English	the stone or rock	138	1.44	rock	rɔk	-425
170	German	the sky	679	1.51	Himmel	hɪməl	2051
171	French	the sky	679	1.51	ciel	sjɛl	2053
172	Dutch	the sky	679	1.51	hemel	heːməl	2051
173	English	the sky	679	1.51	sky	skaɪ	2052
182	German	the lightning	681	1.55	Blitz	blɪʦ	2055
183	French	the lightning	681	1.55	éclair	eklɛʀ	2057
184	Dutch	the lightning	681	1.55	bliksem	blɪksəm	2055
185	English	the lightning	681	1.55	lightning	laɪt#nɪŋ	2056
186	German	the thunder	680	1.56	Donner	dɔnər	2054
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	2054
188	Dutch	the thunder	680	1.56	donder	dɔndər	2054
189	English	the thunder	680	1.56	thunder	θʌndər	2054
215	German	the dew	458	1.64	Tau	tau	1365
216	French	the dew	458	1.64	rosée	ʀoze	1367
217	Dutch	the dew	458	1.64	dauw	dɑuw	1365
218	English	the dew	458	1.64	dew	djuː	1365
227	German	the cloud	254	1.73	Wolke	vɔlkə	762
228	French	the cloud	254	1.73	nuage	nyaʒ	764
229	Dutch	the cloud	254	1.73	wolk	wɔlk	762
230	English	the cloud	254	1.73	cloud	klaʊd	763
236	German	the rain	250	1.75	regen	reːɡən	754
237	French	the rain	250	1.75	pluie	plɥi	755
238	Dutch	the rain	250	1.75	regen	reːɣə	754
239	English	the rain	250	1.75	rain	reɪn	754
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
262	German	to extinguish	182	1.861	auslöschen	aus#lɶːʃən	558
263	French	to extinguish	182	1.861	éteindre	etɛ̃dʀ	560
264	Dutch	to extinguish	182	1.861	doven	doːvə	561
265	English	to extinguish	182	1.861	extinguish	ɪks#tɪŋɡwɪʃ	559
284	German	male(1)	34	2.23	männlich	mɛn#lɪx	104
285	French	male(1)	34	2.23	mâle	mɑl	105
286	Dutch	male(1)	34	2.23	mannelijk	mɑnə#lək	104
287	English	male(1)	34	2.23	male	meɪl	-105
292	German	the boy	39	2.25	Junge	jʊŋə	116
293	German	the boy	39	2.25	Knabe	knaːbə	119
294	French	the boy	39	2.25	garçon	ɡaʀsɔ̃	118
295	Dutch	the boy	39	2.25	jongen	jɔŋə	116
296	English	the boy	39	2.25	boy	bɔɪ	117
301	German	the child(1)	37	2.27	Kind	kɪnt	111
302	French	the child(1)	37	2.27	enfant	ɑ̃fɑ̃	113
303	Dutch	the child(1)	37	2.27	kind	kɪnt	111
304	English	the child(1)	37	2.27	child	ʧaɪld	112
311	German	the husband	243	2.31	Mann	man	727
312	French	the husband	243	2.31	mari	maʀi	729
313	French	the husband	243	2.31	époux	epu	731
314	Dutch	the husband	243	2.31	echtgenoot	ɛxt#xənoːt	730
315	Dutch	the husband	243	2.31	man	mɑn	727
316	English	the husband	243	2.31	husband	hʌzbənd	728
325	German	to marry	244	2.33	heiraten	hairaːtən	732
326	French	to marry	244	2.33	épouser	epuze	734
327	Dutch	to marry	244	2.33	trouwen	trɑuwə	735
328	English	to marry	244	2.33	marry	mærɪ	733
329	German	the wedding	241	2.34	Ehe	eː.ə	721
330	German	the wedding	241	2.34	Hochzeit	hɔx#ʦait	725
331	French	the wedding	241	2.34	mariage	maʀjaʒ	723
332	Dutch	the wedding	241	2.34	bruiloft	brœylɔft	724
