ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
1	German	the world	322	1.1	Welt	vɛlt	968
2	French	the world	322	1.1	monde	mɔ̃d	969
3	Dutch	the world	322	1.1	wereld	weːrəlt	968
4	English	the world	322	1.1	world	wɜːld	968
5	German	the land	558	1.21	Erde	eːrdə	1673
6	German	the land	558	1.21	Land	lant	1674
7	French	the land	558	1.21	terre	tɛʁ	1675
8	Dutch	the land	558	1.21	land	lɑnt	1674
9	English	the land	558	1.21	land	lænd	1674
10	German	the soil	493	1.212	Erde	eːrdə	1475
11	German	the soil	493	1.212	Boden	boːdən	1478
12	French	the soil	493	1.212	terre	tɛʁ	1477
13	French	the soil	493	1.212	sol	sɔl	1476
14	Dutch	the soil	493	1.212	bodem	boːdəm	1478
15	English	the soil	493	1.212	soil	sɔɪl	-1476
16	German	the mud	492	1.214	Schlamm	ʃlam	1471
17	German	the mud	492	1.214	Dreck	drɛk	1474
18	French	the mud	492	1.214	boue	bu	1473
19	Dutch	the mud	492	1.214	modder	mɔdər	1472
20	English	the mud	492	1.214	mud	mʌd	1472
33	German	the cliff or precipice	277	1.222	Klippe	klɪpə	829
34	French	the cliff or precipice	277	1.222	falaise	falɛz	830
35	French	the cliff or precipice	277	1.222	escarpement	ɛskaʀpəmɑ̃	832
36	Dutch	the cliff or precipice	277	1.222	klif	klɪf	829
37	English	the cliff or precipice	277	1.222	cliff	klɪf	829
38	English	the cliff or precipice	277	1.222	precipice	prɛsɪpɪs	831
46	German	the valley	561	1.24	Tal	taːl	1681
47	French	the valley	561	1.24	vallée	vale	1682
48	Dutch	the valley	561	1.24	vallei	vɑlɛɪ	-1682
49	Dutch	the valley	561	1.24	dal	dɑl	1681
50	English	the valley	561	1.24	valley	vælɪ	-1682
51	German	the mainland	560	1.26	Festland	fɛst#lant	1678
52	French	the mainland	560	1.26	continent	kɔ̃tinɑ̃	1680
53	Dutch	the mainland	560	1.26	vasteland	vɑstə#lɑnt	1678
54	English	the mainland	560	1.26	mainland	meɪn#lənd	1679
66	German	the sea	342	1.32	See	zeː	1027
67	French	the sea	342	1.32	mer	mɛʁ	1028
68	Dutch	the sea	342	1.32	zee	zeː	1027
69	English	the sea	342	1.32	sea	siː	1027
75	German	rough(2)	607	1.323	rauh	rau	1832
76	French	rough(2)	607	1.323	trouble	tʀubl	1833
77	French	rough(2)	607	1.323	agité	aʒite	1834
78	Dutch	rough(2)	607	1.323	ruw	ryːw	1832
79	English	rough(2)	607	1.323	rough	rʌf	1832
80	German	the foam	606	1.324	Schaum	ʃaum	1828
81	French	the foam	606	1.324	écume	ekym	1830
82	French	the foam	606	1.324	mousse	mus	1831
83	Dutch	the foam	606	1.324	schuim	sxœym	1828
84	English	the foam	606	1.324	foam	fəʊm	1829
90	German	the lake	343	1.33	See	zeː	1029
91	French	the lake	343	1.33	lac	lak	1030
92	Dutch	the lake	343	1.33	meer	meːr	1031
93	English	the lake	343	1.33	lake	leɪk	-1030
94	German	the bay	344	1.34	Meerbusen	meːr#buːzən	1032
95	German	the bay	344	1.34	Golf	ɡɔlf	-1034
96	German	the bay	344	1.34	Bucht	bʊxt	1035
97	French	the bay	344	1.34	golfe	ɡɔlf	1034
98	French	the bay	344	1.34	baie	bɛ	1033
99	Dutch	the bay	344	1.34	baai	baːj	-1033
100	English	the bay	344	1.34	bay	beɪ	-1033
101	German	the lagoon	109	1.341	Lagune	laɡuːnə	-335
102	French	the lagoon	109	1.341	lagune	laɡyn	335
103	Dutch	the lagoon	109	1.341	lagune	laːɣyːnə	-335
104	English	the lagoon	109	1.341	lagoon	ləɡuːn	-335
105	German	the reef	113	1.342	Riff	rɪf	-346
106	French	the reef	113	1.342	récif	ʀesif	6001
107	Dutch	the reef	113	1.342	rif	rɪf	346
108	English	the reef	113	1.342	reef	riːf	-346
109	German	the cape	110	1.343	Landzunge	lant#ʦʊŋə	336
110	French	the cape	110	1.343	promontoire	pʀɔmɔ̃twaʀ	338
111	French	the cape	110	1.343	pointe	pwɛ̃t	339
112	Dutch	the cape	110	1.343	kaap	kaːp	337
113	English	the cape	110	1.343	cape	keɪp	337
114	German	the wave	345	1.35	Welle	vɛlə	1036
115	German	the wave	345	1.35	Woge	voːɡə	1038
116	French	the wave	345	1.35	vague	vaɡ	1038
117	Dutch	the wave	345	1.35	golf	xɔlf	1039
118	English	the wave	345	1.35	wave	weɪv	1037
119	German	the river or stream	346	1.36	Fluss	flʊs	1040
120	German	the river or stream	346	1.36	Strom	ʃtroːm	1043
121	German	the river or stream	346	1.36	Bach	bax	1044
122	French	the river or stream	346	1.36	fleuve	flœv	1042
123	French	the river or stream	346	1.36	rivière	ʀivjɛʀ	1041
124	French	the river or stream	346	1.36	ruisseau	ʀɥiso	1045
125	Dutch	the river or stream	346	1.36	rivier	riːviːr	-1041
126	Dutch	the river or stream	346	1.36	stroom	stroːm	1043
127	English	the river or stream	346	1.36	river	rɪvər	-1041
128	English	the river or stream	346	1.36	stream	striːm	1043
129	German	the whirlpool	512	1.362	Strudel	ʃtruːdəl	1538
130	German	the whirlpool	512	1.362	Wirbel	vɪrbəl	1539
131	French	the whirlpool	512	1.362	tourbillon	tuʀbijɔ̃	1540
132	Dutch	the whirlpool	512	1.362	draaikolk	draːjkɔlk	1541
133	English	the whirlpool	512	1.362	whirlpool	wɜːlpuːl	6003
134	German	the spring or well	347	1.37	Quelle	kvɛlə	1046
135	German	the spring or well	347	1.37	Brunnen	brʊnən	1047
136	French	the spring or well	347	1.37	source	suʀs	1048
137	French	the spring or well	347	1.37	puits	pɥi	1050
138	Dutch	the spring or well	347	1.37	bron	brɔn	1047
139	English	the spring or well	347	1.37	spring	sprɪŋ	6004
140	English	the spring or well	347	1.37	well	wɛl	1049
141	German	the swamp	339	1.38	Sumpf	zʊmp͡f	1020
142	German	the swamp	339	1.38	Morast	moːrast	-1021
143	French	the swamp	339	1.38	marais	maʀɛ	1021
144	French	the swamp	339	1.38	marécage	maʀekaʒ	1021
145	Dutch	the swamp	339	1.38	moeras	muːrɑs	-1021
146	English	the swamp	339	1.38	swamp	swɔmp	1020
153	German	the wood	141	1.43	Holz	hɔlʦ	436
154	French	the wood	141	1.43	bois	bwa	438
155	Dutch	the wood	141	1.43	hout	hɑut	436
156	English	the wood	141	1.43	wood	wʊd	437
157	German	the stone or rock	138	1.44	Stein	ʃtain	423
158	German	the stone or rock	138	1.44	Fels	fɛls	426
159	French	the stone or rock	138	1.44	pierre	pjɛʀ	424
160	French	the stone or rock	138	1.44	roc	ʀɔk	425
161	French	the stone or rock	138	1.44	rocher	ʀɔʃe	425
162	Dutch	the stone or rock	138	1.44	rots	rɔʦ	-425
163	Dutch	the stone or rock	138	1.44	steen	steːn	423
164	English	the stone or rock	138	1.44	stone	stəʊn	423
165	English	the stone or rock	138	1.44	rock	rɔk	-425
170	German	the sky	679	1.51	Himmel	hɪməl	2051
171	French	the sky	679	1.51	ciel	sjɛl	2053
172	Dutch	the sky	679	1.51	hemel	heːməl	2051
173	English	the sky	679	1.51	sky	skaɪ	2052
178	German	the moon	678	1.53	Mond	moːnt	2049
179	French	the moon	678	1.53	lune	lyn	2050
180	Dutch	the moon	678	1.53	maan	maːn	2049
181	English	the moon	678	1.53	moon	muːn	2049
186	German	the thunder	680	1.56	Donner	dɔnər	2054
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	2054
188	Dutch	the thunder	680	1.56	donder	dɔndər	2054
189	English	the thunder	680	1.56	thunder	θʌndər	2054
190	German	the storm	683	1.58	Sturm	ʃtʊrm	2062
191	French	the storm	683	1.58	orage	ɔʀaʒ	2063
192	French	the storm	683	1.58	tempête	tɑ̃pɛt	2064
193	Dutch	the storm	683	1.58	storm	stɔrm	2062
194	English	the storm	683	1.58	storm	stɔːm	2062
195	German	the rainbow	684	1.59	Regenbogen	reːɡən#boːɡən	2065
196	French	the rainbow	684	1.59	arc-en-ciel	aʀkɑ̃sjɛl	2066
197	Dutch	the rainbow	684	1.59	regenboog	reːɣəm#boːx	2065
198	English	the rainbow	684	1.59	rainbow	reɪn#bəʊ	2065
199	German	the light	461	1.61	licht	lɪxt	1375
200	German	the light	461	1.61	Beleuchtung	bə#lɔyx#tʊŋ	1377
201	French	the light	461	1.61	lumière	lymjɛʀ	1375
202	Dutch	the light	461	1.61	licht	lɪxt	1375
203	English	the light	461	1.61	light	laɪt	1375
210	German	the shade or shadow	459	1.63	schatten	ʃatən	1368
211	French	the shade or shadow	459	1.63	ombre	ɔ̃bʀ	1369
212	Dutch	the shade or shadow	459	1.63	schaduw	sxaːdyːw	1368
213	English	the shade or shadow	459	1.63	shadow	ʃædəʊ	1368
214	English	the shade or shadow	459	1.63	shade	ʃeɪd	1368
215	German	the dew	458	1.64	Tau	tau	1365
216	French	the dew	458	1.64	rosée	ʀoze	1367
217	Dutch	the dew	458	1.64	dauw	dɑuw	1365
218	English	the dew	458	1.64	dew	djuː	1365
223	German	the wind	253	1.72	Wind	vɪnt	760
224	French	the wind	253	1.72	vent	vɑ̃	760
225	Dutch	the wind	253	1.72	wind	wɪnt	760
226	English	the wind	253	1.72	wind	wɪnd	760
231	German	the fog	249	1.74	Nebel	neːbəl	750
232	French	the fog	249	1.74	brume	bʀym	752
233	French	the fog	249	1.74	brouillard	bʀujaʀ	752
234	Dutch	the fog	249	1.74	mist	mɪst	753
235	English	the fog	249	1.74	fog	fɔɡ	751
236	German	the rain	250	1.75	regen	reːɡən	754
237	French	the rain	250	1.75	pluie	plɥi	755
238	Dutch	the rain	250	1.75	regen	reːɣə	754
239	English	the rain	250	1.75	rain	reɪn	754
240	German	the snow	251	1.76	Schnee	ʃneː	756
241	French	the snow	251	1.76	neige	nɛʒ	756
242	Dutch	the snow	251	1.76	sneeuw	sneːw	756
243	English	the snow	251	1.76	snow	snəʊ	756
244	German	the weather	256	1.78	Wetter	vɛtər	768
245	French	the weather	256	1.78	temps	tɑ̃	769
246	Dutch	the weather	256	1.78	weer	weːr	768
247	English	the weather	256	1.78	weather	wɛðər	768
248	German	the fire	402	1.81	Feuer	fɔyər	1211
249	French	the fire	402	1.81	feu	fø	6007
250	Dutch	the fire	402	1.81	vuur	vyːr	1211
251	English	the fire	402	1.81	fire	faɪər	1211
252	German	the smoke	403	1.83	Rauch	raux	1212
253	French	the smoke	403	1.83	fumée	fyme	1214
254	Dutch	the smoke	403	1.83	rook	roːk	1212
255	English	the smoke	403	1.83	smoke	sməʊk	1213
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
262	German	to extinguish	182	1.861	auslöschen	aus#lɶːʃən	558
263	French	to extinguish	182	1.861	éteindre	etɛ̃dʀ	560
264	Dutch	to extinguish	182	1.861	doven	doːvə	561
265	English	to extinguish	182	1.861	extinguish	ɪks#tɪŋɡwɪʃ	559
266	German	the match	404	1.87	Streichholz	ʃtraix#hɔlʦ	1215
267	German	the match	404	1.87	Zündholz	ʦʏnt#hɔlʦ	6009
268	French	the match	404	1.87	allumette	alymɛt	1217
269	Dutch	the match	404	1.87	lucifer	lyːsiːfɛr	1218
270	English	the match	404	1.87	match	mæʧ	1216
271	German	the firewood	401	1.88	Brennholz	brɛn#hɔlʦ	1208
272	French	the firewood	401	1.88	bûches	byʃe	1210
273	Dutch	the firewood	401	1.88	brandhout	brɑnt#hɑut	1208
274	English	the firewood	401	1.88	firewood	faɪə#wʊd	1209
279	German	the woman	33	2.22	Frau	frau	100
280	German	the woman	33	2.22	Weib	vaip	103
281	French	the woman	33	2.22	femme	fam	102
