ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
5	German	the land	558	1.21	Erde	eːrdə	1673
6	German	the land	558	1.21	Land	lant	1674
7	French	the land	558	1.21	terre	tɛʁ	1675
8	Dutch	the land	558	1.21	land	lɑnt	1674
9	English	the land	558	1.21	land	lænd	1674
21	German	the sand	491	1.215	Sand	zant	1469
22	French	the sand	491	1.215	sable	sɑbl	1469
23	Dutch	the sand	491	1.215	zand	zɑnt	1469
24	English	the sand	491	1.215	sand	sænd	1469
25	German	the mountain or hill	557	1.22	Berg	bɛrk	1669
26	German	the mountain or hill	557	1.22	Hügel	hyːɡəl	1671
27	French	the mountain or hill	557	1.22	montagne	mɔ̃taɲ	1670
28	French	the mountain or hill	557	1.22	colline	kɔlin	1672
29	Dutch	the mountain or hill	557	1.22	berg	bɛrx	1669
30	Dutch	the mountain or hill	557	1.22	heuvel	høːvəl	1671
31	English	the mountain or hill	557	1.22	mountain	maʊntɪn	-1670
32	English	the mountain or hill	557	1.22	hill	hɪl	1671
39	German	the plain	556	1.23	Ebene	eːbənə	1664
40	German	the plain	556	1.23	Fläche	flɛxə	1666
41	German	the plain	556	1.23	Feld	fɛlt	1668
42	French	the plain	556	1.23	plaine	plɛn	1665
43	French	the plain	556	1.23	campagne	kɑ̃paɲ	6000
44	Dutch	the plain	556	1.23	vlakte	vlɑktə	1666
45	English	the plain	556	1.23	plain	pleɪn	-1665
46	German	the valley	561	1.24	Tal	taːl	1681
47	French	the valley	561	1.24	vallée	vale	1682
48	Dutch	the valley	561	1.24	vallei	vɑlɛɪ	-1682
49	Dutch	the valley	561	1.24	dal	dɑl	1681
50	English	the valley	561	1.24	valley	vælɪ	-1682
55	German	the shore	359	1.27	Ufer	uːfər	1091
56	German	the shore	359	1.27	Strand	ʃtrant	1094
57	French	the shore	359	1.27	rivage	ʀivaʒ	1093
58	French	the shore	359	1.27	côte	kot	1095
59	French	the shore	359	1.27	littoral	litɔʀal	1096
60	Dutch	the shore	359	1.27	oever	uːvər	1091
61	English	the shore	359	1.27	shore	ʃɔːr	1092
70	German	calm	608	1.322	Meeresstille	meːrəs#ʃtɪlə	1835
71	French	calm	608	1.322	étale	etale	1837
72	Dutch	calm	608	1.322	kalm	kɑlm	1836
73	Dutch	calm	608	1.322	rustig	rʉstəx	1838
74	English	calm	608	1.322	calm	kɑːm	1836
