ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
25	German	the mountain or hill	557	1.22	Berg	bɛrk	1669
26	German	the mountain or hill	557	1.22	Hügel	hyːɡəl	1671
27	French	the mountain or hill	557	1.22	montagne	mɔ̃taɲ	1670
28	French	the mountain or hill	557	1.22	colline	kɔlin	1672
29	Dutch	the mountain or hill	557	1.22	berg	bɛrx	1669
30	Dutch	the mountain or hill	557	1.22	heuvel	høːvəl	1671
31	English	the mountain or hill	557	1.22	mountain	maʊntɪn	-1670
32	English	the mountain or hill	557	1.22	hill	hɪl	1671
46	German	the valley	561	1.24	Tal	taːl	1681
47	French	the valley	561	1.24	vallée	vale	1682
48	Dutch	the valley	561	1.24	vallei	vɑlɛɪ	-1682
49	Dutch	the valley	561	1.24	dal	dɑl	1681
50	English	the valley	561	1.24	valley	vælɪ	-1682
55	German	the shore	359	1.27	Ufer	uːfər	1091
56	German	the shore	359	1.27	Strand	ʃtrant	1094
57	French	the shore	359	1.27	rivage	ʀivaʒ	1093
58	French	the shore	359	1.27	côte	kot	1095
59	French	the shore	359	1.27	littoral	litɔʀal	1096
60	Dutch	the shore	359	1.27	oever	uːvər	1091
61	English	the shore	359	1.27	shore	ʃɔːr	1092
62	German	the water	341	1.31	Wasser	vasər	1025
63	French	the water	341	1.31	eau	o	1026
64	Dutch	the water	341	1.31	water	waːtər	1025
65	English	the water	341	1.31	water	wɔːtər	1025
90	German	the lake	343	1.33	See	zeː	1029
91	French	the lake	343	1.33	lac	lak	1030
92	Dutch	the lake	343	1.33	meer	meːr	1031
93	English	the lake	343	1.33	lake	leɪk	-1030
114	German	the wave	345	1.35	Welle	vɛlə	1036
115	German	the wave	345	1.35	Woge	voːɡə	1038
116	French	the wave	345	1.35	vague	vaɡ	1038
117	Dutch	the wave	345	1.35	golf	xɔlf	1039
118	English	the wave	345	1.35	wave	weɪv	1037
119	German	the river or stream	346	1.36	Fluss	flʊs	1040
120	German	the river or stream	346	1.36	Strom	ʃtroːm	1043
121	German	the river or stream	346	1.36	Bach	bax	1044
122	French	the river or stream	346	1.36	fleuve	flœv	1042
