ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
16	German	the mud	492	1.214	Schlamm	ʃlam	1471
17	German	the mud	492	1.214	Dreck	drɛk	1474
18	French	the mud	492	1.214	boue	bu	1473
19	Dutch	the mud	492	1.214	modder	mɔdər	1472
20	English	the mud	492	1.214	mud	mʌd	1472
33	German	the cliff or precipice	277	1.222	Klippe	klɪpə	829
34	French	the cliff or precipice	277	1.222	falaise	falɛz	830
35	French	the cliff or precipice	277	1.222	escarpement	ɛskaʀpəmɑ̃	832
36	Dutch	the cliff or precipice	277	1.222	klif	klɪf	829
37	English	the cliff or precipice	277	1.222	cliff	klɪf	829
38	English	the cliff or precipice	277	1.222	precipice	prɛsɪpɪs	831
51	German	the mainland	560	1.26	Festland	fɛst#lant	1678
52	French	the mainland	560	1.26	continent	kɔ̃tinɑ̃	1680
53	Dutch	the mainland	560	1.26	vasteland	vɑstə#lɑnt	1678
54	English	the mainland	560	1.26	mainland	meɪn#lənd	1679
70	German	calm	608	1.322	Meeresstille	meːrəs#ʃtɪlə	1835
71	French	calm	608	1.322	étale	etale	1837
72	Dutch	calm	608	1.322	kalm	kɑlm	1836
73	Dutch	calm	608	1.322	rustig	rʉstəx	1838
74	English	calm	608	1.322	calm	kɑːm	1836
119	German	the river or stream	346	1.36	Fluss	flʊs	1040
120	German	the river or stream	346	1.36	Strom	ʃtroːm	1043
121	German	the river or stream	346	1.36	Bach	bax	1044
122	French	the river or stream	346	1.36	fleuve	flœv	1042
123	French	the river or stream	346	1.36	rivière	ʀivjɛʀ	1041
124	French	the river or stream	346	1.36	ruisseau	ʀɥiso	1045
125	Dutch	the river or stream	346	1.36	rivier	riːviːr	-1041
126	Dutch	the river or stream	346	1.36	stroom	stroːm	1043
127	English	the river or stream	346	1.36	river	rɪvər	-1041
128	English	the river or stream	346	1.36	stream	striːm	1043
129	German	the whirlpool	512	1.362	Strudel	ʃtruːdəl	1538
130	German	the whirlpool	512	1.362	Wirbel	vɪrbəl	1539
131	French	the whirlpool	512	1.362	tourbillon	tuʀbijɔ̃	1540
132	Dutch	the whirlpool	512	1.362	draaikolk	draːjkɔlk	1541
133	English	the whirlpool	512	1.362	whirlpool	wɜːlpuːl	6003
157	German	the stone or rock	138	1.44	Stein	ʃtain	423
158	German	the stone or rock	138	1.44	Fels	fɛls	426
159	French	the stone or rock	138	1.44	pierre	pjɛʀ	424
160	French	the stone or rock	138	1.44	roc	ʀɔk	425
161	French	the stone or rock	138	1.44	rocher	ʀɔʃe	425
162	Dutch	the stone or rock	138	1.44	rots	rɔʦ	-425
163	Dutch	the stone or rock	138	1.44	steen	steːn	423
164	English	the stone or rock	138	1.44	stone	stəʊn	423
165	English	the stone or rock	138	1.44	rock	rɔk	-425
178	German	the moon	678	1.53	Mond	moːnt	2049
179	French	the moon	678	1.53	lune	lyn	2050
180	Dutch	the moon	678	1.53	maan	maːn	2049
181	English	the moon	678	1.53	moon	muːn	2049
186	German	the thunder	680	1.56	Donner	dɔnər	2054
187	French	the thunder	680	1.56	tonnerre	tɔnɛʀ	2054
188	Dutch	the thunder	680	1.56	donder	dɔndər	2054
189	English	the thunder	680	1.56	thunder	θʌndər	2054
215	German	the dew	458	1.64	Tau	tau	1365
216	French	the dew	458	1.64	rosée	ʀoze	1367
217	Dutch	the dew	458	1.64	dauw	dɑuw	1365
218	English	the dew	458	1.64	dew	djuː	1365
223	German	the wind	253	1.72	Wind	vɪnt	760
224	French	the wind	253	1.72	vent	vɑ̃	760
225	Dutch	the wind	253	1.72	wind	wɪnt	760
226	English	the wind	253	1.72	wind	wɪnd	760
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
275	German	the man	35	2.21	Mann	man	106
276	French	the man	35	2.21	homme	ɔm	107
277	Dutch	the man	35	2.21	man	mɑn	106
278	English	the man	35	2.21	man	mæn	106
301	German	the child(1)	37	2.27	Kind	kɪnt	111
302	French	the child(1)	37	2.27	enfant	ɑ̃fɑ̃	113
303	Dutch	the child(1)	37	2.27	kind	kɪnt	111
304	English	the child(1)	37	2.27	child	ʧaɪld	112
325	German	to marry	244	2.33	heiraten	hairaːtən	732
326	French	to marry	244	2.33	épouser	epuze	734
327	Dutch	to marry	244	2.33	trouwen	trɑuwə	735
328	English	to marry	244	2.33	marry	mærɪ	733
351	German	the child(2)	450	2.43	Kind	kɪnt	1343
352	French	the child(2)	450	2.43	enfant	ɑ̃fɑ̃	1345
353	Dutch	the child(2)	450	2.43	kind	kɪnt	1343
354	English	the child(2)	450	2.43	child	ʧaɪld	1344
383	German	the nephew	668	2.53	Neffe	nɛfə	-2026
384	French	the nephew	668	2.53	neveu	nəvø	2026
385	Dutch	the nephew	668	2.53	neef	neːf	-2026
386	English	the nephew	668	2.53	nephew	nɛvjuː	-2026
391	German	the cousin	672	2.55	Vetter	fɛtər	2034
392	German	the cousin	672	2.55	Kusine	kuːziːnə	-2035
393	French	the cousin	672	2.55	cousin	kuzɛ̃	2035
394	Dutch	the cousin	672	2.55	neef	neːf	2036
395	Dutch	the cousin	672	2.55	nicht	nɪxt	2037
396	English	the cousin	672	2.55	cousin	kʌzṇ	-2035
434	German	I	354	2.91	ich	ɪx	1069
435	French	I	354	2.91	je	ʒə	1069
436	French	I	354	2.91	moi	mwɑ	6010
437	Dutch	I	354	2.91	ik	ɪk	1069
438	English	I	354	2.91	I	aɪ	1069
458	German	the animal	41	3.11	Tier	tiːr	122
459	French	the animal	41	3.11	animal	animal	123
460	French	the animal	41	3.11	bête	bɛːt	124
461	Dutch	the animal	41	3.11	dier	diːr	122
462	Dutch	the animal	41	3.11	beest	beːst	-124
463	English	the animal	41	3.11	animal	ænɪmḷ	-123
505	German	the sow	506	3.34	Sau	zau	1523
506	French	the sow	506	3.34	truie	tʀɥi	1524
